tweet,label
every dentist office plays Africa by Toto on those overhead speakers while they scrape ur teeth. it’s written into the matrix code.,not_sarcastic
setting a nap alarm for exactly when class starts just to live life on the edge,not_sarcastic
like this if you own a gray bath mat I’m tryna see something,not_sarcastic
"""When you ask for fish n chips they give you chicken right? It's not real fish right?"" -@saige_a",not_sarcastic
"""Olympia sports is having a liquidation sale so we need to buy things now because they're all getting melted"" -Gavin",not_sarcastic
Happy birthday Kayleigh!!! Hope you have a great day ❤️🎉 @_kayleighope,not_sarcastic
biting my nails,not_sarcastic
A rainy Friday is so weird I truly never know how to act,not_sarcastic
Why do we all love talking about our pet peeves,not_sarcastic
Been thinking about the vegan burger from kfc since Tuesday and I’m so mad the closest one that serves it is fuckin Wigan.,not_sarcastic
"Can media, press, and general dickheads stop spinning the narrative that it’s a women’s job to stay safe and vigilant when they have not experienced themselves how terrifying it is walking alone at any given time of the day? https://t.co/85yKt7Xngm",not_sarcastic
Got a strong urge to go down one of those pitch black tunnel slides and just vibe,not_sarcastic
as much as i love ginny and Georgia i hate that once again a girl only learns to masturbate bc some creep dude said to. I hate cliches,not_sarcastic
thinkin abt coochie,not_sarcastic
do i wanna get back together or do i just not want to feel the pain of a break up,not_sarcastic
why do i find it so hard to get seasonal recipes 😭😭😭 i just want a cute little winter wonderland in my house,not_sarcastic
"the christmas clothes in able sisters🥺 why are they so cute, i’ve just spent about 10 mins going in and out of the changing room to get everything 🎄💛",not_sarcastic
i had the biggest mindblock with ac for so so long but i’m actually getting back into playing a lil bit every day again and enjoying it ❤️,not_sarcastic
when i try to bond with my friends' boyfriends i feel like jane goodall,not_sarcastic
i love texting on my laptop so much. i enter a flow state of gossip. i turn into a bard. a town crier. all the news that’s fit to print.,not_sarcastic
"Just because I mostly write female characters does not mean my writing is autobiographical. That’s so tired. It’s entirely fiction. Unless the character is saying something funny or cool, then it’s straight from my lived experience.",not_sarcastic
The receptionist told me that I needed a referral to the cardiologist even though I have been in and out of that department since I was born (she was wrong) I was just sitting on the phone like 👁👄👁 okay???,not_sarcastic
Accidentally ordered a chicken sandwich from McD’s without the bun… they had to put fried chicken with two pickles on top in a box. I hope I made them laugh,not_sarcastic
Both doors to my house were open for a bit today and neither cat used the chance to escape 🥺 I think they really love us,not_sarcastic
I am so ridiculously proud of the job I do!💜,not_sarcastic
"It may have been a year ago, and I’m super proud of everything I’ve done since, but damn I miss uni and seeing everyone on my course everyday",not_sarcastic
"After 22 hours of travelling, it’s so nice to be home🥰",not_sarcastic
"There's far too much ""imagine if you had kids"" talk and far too little ""imagine if you couldn't have kids"" talk.",not_sarcastic
You don't realize how much you need the homies until you get back together after a couple years.   Gotta get out of your thoughts and comfort zone sometimes and just exist with the real ones.,not_sarcastic
"It's hard not being able to have children and seeing everyone around you have opposite moments. But with that being said, props to all you good moms putting in work and doing the right thing. If my mom hadn't put in the work I would be in a whole different place. Cheers, mamas 💎",not_sarcastic
Oh my god this is so satisfying to watch. Look at his scared little face ahahahaha https://t.co/3cnHEvm2nS,not_sarcastic
I'm not really in favour of gun control at all but I find it incredibly interesting that Americans on both the far left and the right will often use the necessity of defending yourself against an oppressive state as the reason for maintaining free access to firearms. 1/2,not_sarcastic
Imagine spending 14 years building an image of being a genuine communist party only to throw it all down the shit can with a year long campaign of being bigoted traditionalists.  Funny how you see much less CPGB-ML activity in cities all across the UK since this shit started. https://t.co/NnurKZEZEk,not_sarcastic
folklore is not a happy album are you all stupid,not_sarcastic
Can we girlboss medusa,not_sarcastic
i’m watching a true crime doc while taylor reads harry potter fanfic this is the life i’ve always wanted,not_sarcastic
acu candlelight send off got me all emo :’((,not_sarcastic
"i asked my swimmer @ the end of his swim lesson today what his favorite part was &amp; he said “going under the rope. it was scary, but i knew i could do hard things.” 🥺🤍",not_sarcastic
i’ve stood up for myself and what i want/need more in the last 6 months than i have in my entire life and of that i am proud,not_sarcastic
"when my mom was preggo with me she craved brussel sprouts, tomatoes, and squash. i’ve been on the veggie grind since before birth 😤",not_sarcastic
"if you wear jewelry to the gym, i am afraid of you",not_sarcastic
just got a jalapeno seed in my eye... it was the worst pain I've ever felt but thank God for me being a biologist/chemist &amp; not being afraid to put my eye under water,not_sarcastic
U know when u leave a banana peel in your hot car and then it smells like a banana Laffy Taffy but also pretty disgusting?,not_sarcastic
In '04 my parents had to D R A G me to see Napoleon Dynamite in theatres cause i thought it would be a boring flick abt Napoleon Boneparte,not_sarcastic
Just at work listening to podcasts while unloading soda syrup boxes like the cultured blue collar worker I am.,not_sarcastic
craving hot sauce,not_sarcastic
every time someone asks me about getting a piercing i tell them to do it. cant be unprofessional if everyone has one &lt;3,not_sarcastic
i love the word junction,not_sarcastic
"Not a single conservative tear then for this absolutely drunk on power statement, but now that Biden makes some vague promises he can’t and won’t back up, they’re absolutely quaking in fear. The crocodile tears are astounding. Hypocrisy is just the conservative platform now.",not_sarcastic
"@favourite_uncle @town_chocolate @a_genz_elder @dickimaa @mikeduncan Civ 2 gave us Alpha Centauri, and that’s the pinnacle of the series there",not_sarcastic
Real disappointment of the Trump Era was the complete lack of protest/punk music in response to him. What a wasted opportunity.,not_sarcastic
When my girlfriend goes to work I’m not sure what to do tbh.,not_sarcastic
It would be sick to retire and have my own green bean farm.,not_sarcastic
Pro tip don’t eat half a jar of spicy salsa late at night.,not_sarcastic
Why am I sad for no reason ALL THE TIME,not_sarcastic
Some girls really are scandalous 🐍,not_sarcastic
I am so thankful for Christian,not_sarcastic
there's so much going on in the world right now and i'm fucking appalled,not_sarcastic
why do i check the weather app like it's social media,not_sarcastic
dude trump and his ~fandom~ are nuts. what the fuck is a normal reason you don't want everyone's vote to count?? you say america is great because of our freedoms and then DENY them? it's so childish and embarrassing,not_sarcastic
At this point I just feel bad for him 😂 https://t.co/nEt3JPAsAM,not_sarcastic
"@chicagobullsbot Devon Dotson also got the qualifying offer, just hasn’t been signed yet unlike Javonte Green. So we’re most likely looking at two open roster spots left.",not_sarcastic
"@agusriver13 Oh, I'd love taking on Culver as a reclamation project, and Hernangomez is a great backup. Only issue I see here is the earliest we could trade a first-round pick is 2027.",not_sarcastic
Honestly you don’t know pain until your esthetician does a microdermabrasion on you 😩😭,not_sarcastic
